<TICKER>,<PER>,<DATE>,<TIME>,Open,High,Low,Close,Volume
US1.IBM,60,20120807,220000,200.7300000,200.8700000,200.5200000,200.6500000,44441
US1.IBM,60,20120807,230000,200.6400000,200.6400000,200.2400000,200.5000000,34163
US1.IBM,60,20120808,000000,200.5100000,200.5100000,199.7400000,199.8300000,54735
US1.IBM,60,20120808,010000,199.6100000,199.9300000,199.6100000,199.9300000,179271
US1.IBM,60,20120808,180000,198.2100000,199.3100000,198.2100000,199.2800000,20984
US1.IBM,60,20120808,190000,199.3200000,199.4200000,198.7400000,198.8500000,33089
US1.IBM,60,20120808,200000,198.8600000,199.6000000,198.8600000,199.0900000,35373
US1.IBM,60,20120808,210000,199.1200000,199.2100000,198.8100000,199.0400000,28152
US1.IBM,60,20120808,220000,199.0900000,199.3900000,199.0500000,199.0880000,34377
US1.IBM,60,20120808,230000,199.0800000,199.1000000,198.8000000,199.0800000,40829
US1.IBM,60,20120809,000000,199.0300000,199.3700000,198.8700000,198.9800000,48016
US1.IBM,60,20120809,010000,199.0300000,199.0300000,199.0300000,199.0300000,108278
US1.IBM,60,20120809,180000,198.8800000,199.3600000,198.6600000,198.8000000,27372
US1.IBM,60,20120809,190000,198.8400000,199.4500000,198.7000000,198.7000000,41020
US1.IBM,60,20120809,200000,198.7400000,198.7400000,197.8900000,198.0350000,45018
US1.IBM,60,20120809,210000,198.0100000,198.4600000,197.9700000,198.3800000,39434
US1.IBM,60,20120809,220000,198.4100000,198.4100000,198.0700000,198.1900000,30137
US1.IBM,60,20120809,230000,198.1900000,198.4000000,198.0900000,198.3200000,26313
US1.IBM,60,20120810,000000,198.3100000,198.3700000,198.1260000,198.3600000,50973
US1.IBM,60,20120810,010000,198.4200000,198.4200000,198.4200000,198.4200000,189540
US1.IBM,60,20120810,180000,197.9400000,197.9600000,197.2600000,197.3500000,26075
US1.IBM,60,20120810,190000,197.2600000,197.9800000,197.2600000,197.7200000,59365
US1.IBM,60,20120810,200000,197.7700000,197.8200000,197.3500000,197.7700000,55838
