<DATE>,<TIME>,Open,High,Low,Close,Volume
20120906,110000,690.3500000,693.8800000,690.2300000,693.4401000,519048
20120906,120000,693.4660000,694.0000000,691.6100000,693.6000000,263280
20120906,130000,693.6500000,694.8800000,693.5000000,694.5980000,212445
20120906,140000,694.4000000,699.1300000,694.4000000,697.8780000,307290
20120906,150000,697.8920000,699.3400000,696.0600000,698.7800000,334402
20120906,160000,698.6700000,699.8900000,698.2200000,699.4400000,707568
20120907,100000,700.0000000,706.4700000,697.6700000,704.6800000,698804
20120907,110000,704.7000000,712.2500000,704.1900000,709.9000000,1005265
20120907,120000,709.9000000,709.9300000,707.3400000,708.8497000,314699
20120907,130000,708.7500000,709.6708000,708.1700000,708.2300000,174318
20120907,140000,708.4400000,709.0000000,706.1000000,706.5000000,215408
20120907,150000,706.5000000,707.4800000,705.4000000,706.5200000,267766
20120907,160000,706.3800000,706.7499000,705.2000000,705.8700000,399496
20120910,100000,709.8000000,712.8100000,703.5120000,706.0500000,636588
20120910,110000,706.1800000,710.0000000,702.2600000,703.3000000,470374
20120910,120000,703.3241000,708.0000000,703.1000000,707.6598000,203555
20120910,130000,707.4840000,708.0000000,704.8000000,705.5800000,153020
20120910,140000,705.5740000,706.6600000,702.6300000,702.7250000,128400
20120910,150000,702.7300000,703.0900000,700.0500000,700.4600000,272677
20120910,160000,700.3200000,701.4550000,698.3900000,700.7700000,516180
20120911,100000,697.9600000,700.6500000,695.4700000,697.1400000,391109
20120911,110000,697.1500000,697.8090000,691.0900000,694.9100000,474066
20120911,120000,695.0000000,695.9100000,692.0800000,693.4900000,172217
20120911,130000,693.3300000,696.1200000,693.3300000,695.9800000,127312
20120911,140000,695.8900000,697.2180000,695.1200000,695.4760000,149209
20120911,150000,695.3300000,695.4700000,691.0000000,692.6400000,178982
20120911,160000,692.6987000,694.3650000,692.0000000,692.2400000,247667
20120912,100000,689.4100000,690.8200000,684.5100000,686.5100000,512213
20120912,110000,686.8900000,688.0600000,680.8800000,685.1600000,618861
20120912,120000,685.3000000,691.0000000,684.0000000,690.4900000,280692
20120912,130000,690.4900000,691.9500000,689.1900000,690.0550000,182812
20120912,140000,690.0800000,694.9090000,688.9800000,693.6050000,254357
20120912,150000,693.7140000,694.5700000,690.3600000,690.3600000,198841
20120912,160000,690.5700000,691.5300000,686.8201000,691.0300000,372915
20120913,100000,693.0400000,697.6100000,690.5400000,694.6813000,351729
20120913,110000,694.8700000,696.9100000,692.1600000,693.4740000,198986
20120913,120000,693.5200000,696.3600000,693.3501000,695.7300000,134497
20120913,130000,695.9800000,701.5500000,692.5000000,697.9600000,395423
20120913,140000,698.1800000,704.4200000,698.1700000,702.9180000,420750
20120913,150000,703.0600000,709.0000000,701.7200000,706.5000000,443561
20120913,160000,706.6100000,707.8500000,704.1000000,705.7200000,519884
20120914,100000,709.6500000,712.0000000,707.0100000,710.0000000,422186
20120914,110000,710.0001000,710.9000000,708.1700000,708.8400000,448144
20120914,120000,708.7050000,710.4800000,708.7000000,709.8600000,244531
20120914,130000,709.5300000,713.0000000,709.5200000,711.1900000,270672
20120914,140000,711.1900000,711.8283000,708.2000000,708.9000000,198441
20120914,150000,708.8900000,710.7800000,708.5025000,710.7700000,211044
20120914,160000,710.6500000,710.7800000,708.1000000,709.6400000,570792
20120917,100000,708.1100000,708.9700000,705.0000000,705.0100000,212146
20120917,110000,705.3950000,712.6100000,705.3950000,712.6083000,309237
20120917,120000,712.4800000,712.8800000,709.4000000,710.2800000,197716
20120917,130000,710.1400000,711.5000000,709.2400000,710.0000000,116255
20120917,140000,709.9500000,709.9500000,708.2000000,709.1900000,108927
20120917,150000,708.7800000,710.2500000,707.0000000,709.5400000,151749
20120917,160000,709.4375000,709.9900000,707.2000000,709.9900000,246324
20120918,100000,707.7800000,716.7400000,706.7800000,715.8100000,444879
20120918,110000,715.7900000,716.2300000,713.1500000,715.5500000,412210
20120918,120000,715.7900000,716.2700000,713.7300000,714.3100000,154481
20120918,130000,714.1900000,716.8000000,714.0000000,715.6300000,163815
20120918,140000,715.5575000,715.9618000,714.3300000,715.1099000,185373
20120918,150000,715.1000000,715.7400000,714.5500000,715.0600000,184090
20120918,160000,715.0500000,718.6600000,714.9700000,718.6600000,441974
20120919,100000,717.5000000,722.3400000,716.4100000,720.7500000,481997
20120919,110000,720.8500000,722.8600000,718.9400000,721.0400000,429422
20120919,120000,721.0200000,725.5800000,720.8260000,723.8550000,508017
20120919,130000,723.8500000,725.1290000,723.2200000,724.0300000,178768
20120919,140000,724.2300000,724.6800000,722.3600000,724.1500000,185165
20120919,150000,724.3300000,727.0000000,723.5100000,726.9500000,235853
20120919,160000,726.7400000,728.5600000,726.3200000,727.5700000,597852
20120920,100000,724.7100000,725.6930000,721.2200000,721.9650000,531381
20120920,110000,722.0800000,725.6500000,721.6100000,724.8500000,454461
20120920,120000,724.9960000,726.4900000,723.7600000,724.5900000,358984
20120920,130000,724.7000000,725.3000000,723.9400000,724.7200000,172914
20120920,140000,724.8000000,726.4900000,723.6800000,726.2400000,192861
20120920,150000,726.4600000,730.0000000,725.6600000,729.6100000,394960
20120920,160000,729.5960000,731.3800000,726.8500000,727.9100000,634331
20120921,100000,732.2100000,734.5300000,731.2500000,733.1800000,974820
20120921,110000,732.9600000,733.6600000,730.1200000,732.8700000,824060
20120921,120000,732.9100000,734.8700000,732.4100000,734.7600000,316778
20120921,130000,734.7700000,734.9200000,733.2000000,734.0200000,249701
20120921,140000,734.0000000,734.3000000,733.0600000,734.1400000,206123
20120921,150000,734.1000000,734.2300000,731.4600000,732.4300000,376751
20120921,160000,732.3900000,734.2300000,731.8100000,734.0200000,939473
20120924,100000,730.8500000,740.1600000,730.2500000,739.7100000,599940
20120924,110000,739.6600000,746.7300000,739.0800000,746.5200000,736573
20120924,120000,746.6960000,747.2800000,743.2700000,745.3000000,414503
20120924,130000,745.1300000,748.9000000,744.2600000,748.5000000,370804
20120924,140000,748.5300000,748.6300000,746.4300000,747.6100000,310203
20120924,150000,747.6000000,749.9900000,747.2700000,749.7600000,337999
20120924,160000,749.8400000,750.0400000,748.0000000,749.5000000,599283
20120925,100000,753.0500000,759.8699000,752.9400000,757.5800000,1051312
20120925,110000,757.6000000,762.0000000,756.5200000,761.1840000,924488
20120925,120000,761.2283000,764.8900000,760.9800000,764.2400000,764152
20120925,130000,764.1200000,764.4500000,758.0000000,759.1600000,665572
20120925,140000,759.4700000,762.3000000,757.5000000,761.8800000,415322
20120925,150000,761.5700000,761.6200000,754.5000000,754.5000000,485200
20120925,160000,754.7100000,755.7800000,747.6600000,750.2000000,1577433
20120926,100000,750.5500000,756.1499000,748.3200000,752.9900000,1022930
20120926,110000,752.9900000,752.9900000,741.0000000,744.0000000,1130472
20120926,120000,743.9000000,748.3800000,743.1100000,747.8800000,560761
20120926,130000,747.7400000,754.4600000,747.6200000,754.3000000,753598
20120926,140000,754.2000000,757.8800000,753.7700000,755.7000000,618087
20120926,150000,755.7300000,761.2400000,753.5800000,754.7100000,769221
20120926,160000,754.8900000,755.2000000,749.9000000,753.4600000,711221
20120927,100000,760.0000000,762.8400000,758.0800000,760.0800000,836524
20120927,110000,760.0300000,760.8000000,755.3900000,756.5000000,643124
20120927,120000,756.5140000,756.9600000,752.5700000,754.8300000,602831
20120927,130000,754.7800000,757.3600000,751.6500000,752.4300000,417149
20120927,140000,752.7700000,758.5700000,752.0000000,756.0300000,346086
20120927,150000,756.1200000,759.1200000,755.5000000,757.2700000,319924
20120927,160000,757.3700000,758.0000000,755.1000000,755.9500000,585217
20120928,100000,754.2500000,759.3000000,753.2100000,755.1700000,470915
20120928,110000,754.9400000,757.0000000,751.1500000,755.9000000,460396
20120928,120000,755.9000000,757.9900000,752.5500000,755.0000000,384953
20120928,130000,755.0000000,757.6000000,754.3800000,757.1300000,327843
20120928,140000,756.8440000,757.9790000,755.4100000,757.2400000,187423
20120928,150000,757.1200000,757.2400000,753.5100000,754.9900000,225205
20120928,160000,754.9600000,755.5900000,753.0000000,754.6400000,443102
20121001,100000,759.0500000,761.0900000,757.0400000,759.0760000,407434
20121001,110000,759.2300000,762.0000000,759.1800000,760.5500000,455502
20121001,120000,760.5860000,761.2999000,758.5000000,759.2700000,284322
20121001,130000,759.3401000,760.5000000,757.8400000,759.0300000,206969
20121001,140000,759.0800000,760.3700000,756.2100000,760.1560000,296137
20121001,150000,760.0800000,764.4600000,758.8100000,764.4100000,432645
20121001,160000,764.2001000,765.0000000,757.8000000,761.9900000,731690
20121002,100000,765.2000000,765.9900000,755.4200000,756.5200000,588066
20121002,110000,756.5200000,760.4700000,756.0000000,757.7300000,461629
20121002,120000,757.5200000,758.2300000,753.0100000,754.1750000,386757
20121002,130000,754.3800000,756.8800000,754.0200000,754.7600000,172632
20121002,140000,754.8000000,757.3762000,754.0400000,754.2060000,157511
20121002,150000,754.1800000,755.0900000,750.4900000,751.0500000,336165
20121002,160000,750.7300000,757.8000000,750.2700000,756.9900000,546648
20121003,100000,755.6400000,758.5599000,753.2300000,754.4200000,371572
20121003,110000,754.7200000,758.2500000,752.2000000,755.9600000,408867
20121003,120000,755.9200000,760.2600000,755.9200000,759.0400000,301394
20121003,130000,759.0201000,762.9500000,758.4100000,761.3600000,260814
20121003,140000,761.3000000,762.4300000,759.3700000,760.0000000,164446
20121003,150000,759.8000000,763.1800000,759.6680000,762.1000000,225961
20121003,160000,761.8500000,763.9200000,760.5200000,762.4800000,350176
20121004,100000,762.7500000,764.9500000,759.4000000,761.5100000,415789
20121004,110000,761.0590000,767.8100000,760.3300000,765.6940000,568635
20121004,120000,765.6940000,765.9700000,762.6100000,765.2100000,249432
20121004,130000,765.3000000,767.7500000,765.0200000,766.5050000,274278
20121004,140000,766.4300000,767.4700000,765.5900000,766.3200000,168479
20121004,150000,766.3500000,768.8100000,765.2000000,767.8100000,263231
20121004,160000,767.8100000,769.8900000,767.0000000,768.2800000,393440
20121005,100000,770.9600000,774.0000000,770.2200000,772.4900000,504924
20121005,110000,772.4750000,774.3800000,772.0000000,773.0000000,567835
20121005,120000,773.0000000,773.4100000,770.2500000,770.3800000,274940
20121005,130000,770.2500000,771.1790000,767.7500000,769.9700000,310339
20121005,140000,769.9700000,771.0200000,768.3000000,768.6700000,161582
20121005,150000,768.5500000,769.8800000,766.9900000,767.9300000,269452
20121005,160000,767.8350000,769.3660000,765.0050000,767.4700000,500032
20121008,100000,761.0000000,763.3400000,758.2900000,760.7100000,352792
20121008,110000,760.7600000,763.5800000,756.5000000,757.7100000,423319
20121008,120000,757.9600000,758.1599000,754.4000000,756.2800000,221863
20121008,130000,756.2899000,757.8600000,755.5001000,757.2100000,137797
20121008,140000,757.4100000,757.7800000,755.0701000,755.6233000,109005
20121008,150000,755.7440000,756.1600000,754.1500000,754.7200000,152913
20121008,160000,754.9320000,759.5990000,754.8600000,757.8700000,458501
20121009,100000,759.6700000,761.3190000,754.1000000,756.5500000,381331
20121009,110000,756.5600000,760.0000000,743.7350000,748.9900000,794670
20121009,120000,748.7900000,749.0000000,742.7700000,744.0000000,466081
20121009,130000,744.2000000,748.8300000,743.6900000,744.2800000,307263
20121009,140000,744.4500000,749.7300000,744.3580000,748.9801000,252092
20121009,150000,749.2300000,749.7200000,746.2900000,748.5900000,248252
20121009,160000,748.5400000,749.0000000,742.5300000,744.0900000,450086
20121010,100000,741.8600000,745.5300000,738.2900000,740.9000000,439834
20121010,110000,740.7100000,747.5280000,740.6001000,745.1600000,492512
20121010,120000,745.0350000,745.0350000,741.0000000,742.2500000,202573
20121010,130000,741.9720000,743.8100000,741.2200000,742.0300000,165438
20121010,140000,742.0500000,745.0000000,741.7800000,743.5300000,193095
20121010,150000,743.6100000,746.2483000,743.4463000,744.2800000,169141
20121010,160000,744.2100000,745.0000000,741.5600000,744.8600000,297494
20121011,100000,752.9000000,758.5000000,752.6401000,756.3100000,544303
20121011,110000,756.3600000,758.0000000,752.0000000,753.0800000,515681
20121011,120000,753.0800000,754.6800000,750.2900000,751.8550000,312325
20121011,130000,752.0000000,755.7100000,751.3900000,754.7300000,212310
20121011,140000,754.5100000,755.5000000,750.5000000,751.1600000,153168
20121011,150000,751.3000000,753.0000000,750.5000000,752.1200000,137783
20121011,160000,752.2100000,754.8000000,750.6500000,751.4900000,344508
20121012,100000,751.8000000,754.0800000,749.0000000,754.0000000,339649
20121012,110000,753.7680000,754.8700000,748.6000000,750.2000000,348122
20121012,120000,750.4900000,750.7500000,747.3900000,749.7700000,217642
20121012,130000,749.9400000,750.7300000,748.0000000,749.0600000,129666
20121012,140000,749.0800000,750.0600000,748.2200000,749.8800000,117560
20121012,150000,749.8300000,751.4100000,749.1617000,750.3800000,146574
20121012,160000,750.4000000,750.5700000,744.1000000,744.7500000,991637
20121015,100000,741.9400000,743.8300000,734.4200000,736.2700000,596492
20121015,110000,736.9100000,739.7600000,733.0100000,733.2999000,424027
20121015,120000,733.0640000,736.7500000,730.7010000,734.8160000,598935
20121015,130000,734.7250000,736.7900000,734.2600000,735.5200000,230092
20121015,140000,735.5600000,737.1700000,733.3000000,735.0240000,195715
20121015,150000,735.2500000,736.9899000,734.7800000,736.1200000,224226
20121015,160000,736.2900000,741.9900000,736.0000000,740.9800000,497377
20121016,100000,739.2500000,744.3599000,736.4601000,741.7800000,353672
20121016,110000,741.5800000,743.8000000,739.7500000,741.2900000,333664
20121016,120000,741.0400000,746.9583000,739.1500000,744.8200000,365228
20121016,130000,745.0200000,746.9900000,744.0400000,744.3700000,214846
20121016,140000,744.5760000,745.2000000,743.2100000,743.9800000,102540
20121016,150000,744.1200000,744.2683000,742.1690000,742.8500000,149398
20121016,160000,742.8760000,746.2600000,741.6700000,744.7100000,430902
20121017,100000,743.8700000,749.9000000,740.2600000,749.4500000,323389
20121017,110000,749.7100000,750.9000000,747.1900000,748.9800000,315920
20121017,120000,749.1000000,754.2600000,748.1000000,753.7600000,300904
20121017,130000,753.9900000,756.3400000,753.1600000,753.3601000,296920
20121017,140000,753.4600000,754.3200000,750.7000000,751.9200000,221019
20121017,150000,752.1500000,755.9000000,751.6401000,755.6800000,247215
20121017,160000,755.4500000,756.0100000,754.5600000,755.6200000,432734
20121018,100000,755.5400000,759.4250000,754.9500000,755.6000000,362528
20121018,110000,755.6000000,756.1000000,748.1200000,753.4692000,601447
20121018,120000,753.1250000,753.4400000,749.6200000,752.8494000,285669
20121018,130000,752.8600000,755.4099000,676.0000000,687.3000000,4803206
20121018,160000,687.3100000,701.1600000,680.0000000,694.6300000,5944295
20121019,100000,705.6600000,706.7000000,696.0000000,701.2100000,2443377
20121019,110000,701.2100000,701.3750000,693.3400000,695.0000000,1561981
20121019,120000,695.0000000,695.4900000,680.2600000,681.8900000,1660507
20121019,130000,682.0650000,683.3780000,672.0000000,675.9180000,1629985
